exclusion_class,conversation_id,customer_id,business_id,phone,customer_name,status,current_state,conversation_created_at,last_message_at,message_count,turn_count,completed_turns,non_completed_turns,eval_trace_count,twilio_message_sid_count,first_message_at,message_last_at,first_message_preview,last_message_preview,summary,review_context,review_decision
synthetic_eval,2e621228-2326-4e59-9a9b-cd254bd2d8a2,76005982-8839-47d7-b09d-995c213f54d2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555444599210075,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:47:39.954789-07,2026-04-27 19:47:49.374-07,8,4,4,0,0,0,2026-04-27 19:47:39.981813-07,2026-04-27 19:47:49.438675-07,me das un GALLETAS AVENA,"Va, dejamos eso. ¿Qué te gustaría pedir ahora?",,"",keep_eval_archive
synthetic_eval,0c9150b0-b8db-4ad0-8d82-90a04e314343,644ce5f8-9102-48bf-8e01-f2e124f8824e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555444489600074,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,awaiting_confirmation,2026-04-27 19:47:28.992015-07,2026-04-27 19:47:39.683-07,8,4,4,0,0,0,2026-04-27 19:47:29.013479-07,2026-04-27 19:47:39.736551-07,ponme un KALU GALLETAS,📋 *Resumen de tu pedido:* • 3x KALU GALLETAS — $600 • 1x BOLSA DÁTIL 1 KG — $230 💰 *Total: $830* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,bfbb9dcb-204c-4771-a343-011b8d4bd3f7,5b169ea0-f0ee-4959-acfd-176a5ce8db47,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555444413670073,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,awaiting_confirmation,2026-04-27 19:47:21.40696-07,2026-04-27 19:47:28.765-07,8,4,4,0,0,0,2026-04-27 19:47:21.436938-07,2026-04-27 19:47:28.818588-07,agregame un Vaso leche,📋 *Resumen de tu pedido:* • 3x Vaso leche — $54 • 1x DÁTIL CHOCOLATE — $60 💰 *Total: $114* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,4f7da106-c5f4-4737-a7d6-59b7f90de3eb,c826c6f5-c88f-4026-9630-c0af1a33352e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555444208450072,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:47:00.881125-07,2026-04-27 19:47:08.582-07,8,4,4,0,0,0,2026-04-27 19:47:00.904297-07,2026-04-27 19:47:08.652132-07,quiero un Matcha Rosa,"Va, dejamos eso. ¿Qué te gustaría pedir ahora?",,"",keep_eval_archive
synthetic_eval,ac2293f5-f30b-41b5-a236-75c0701a3457,84852d15-04ca-42bd-9e4e-f693e66ce0ac,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555444140470071,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:46:54.074716-07,2026-04-27 19:47:00.624-07,8,4,4,0,0,0,2026-04-27 19:46:54.09888-07,2026-04-27 19:47:00.681255-07,dame un Matcha Agua,Creo que todavía me falta el producto exacto. ¿Cuál quieres que agregue?,,"",keep_eval_archive
synthetic_eval,fe887649-dce9-4174-a0f9-85483afdb25b,1b428783-f682-40c9-8cb5-073e3f2c15e7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555444071630070,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:46:47.199638-07,2026-04-27 19:46:53.864-07,8,4,4,0,0,0,2026-04-27 19:46:47.221025-07,2026-04-27 19:46:53.913181-07,me das un Matcha Lavanda,"Va, dejamos eso. ¿Qué te gustaría pedir ahora?",,"",keep_eval_archive
synthetic_eval,0ea11508-6802-490d-9372-3d8b37ce4758,427328b2-311f-47de-accd-673128ea83e6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443941110069,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:46:34.149513-07,2026-04-27 19:46:46.317-07,8,4,4,0,0,0,2026-04-27 19:46:34.170488-07,2026-04-27 19:46:46.384843-07,ponme un Hielo Oso Kenny,"Va, dejamos eso. ¿Qué te gustaría pedir ahora?",,"",keep_eval_archive
synthetic_eval,09da80da-8190-463c-a8de-15604edbf2a1,c886bfed-cb2b-482a-a00c-2b404ba863ac,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443858490068,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,awaiting_confirmation,2026-04-27 19:46:25.885661-07,2026-04-27 19:46:33.877-07,8,4,4,0,0,0,2026-04-27 19:46:25.90591-07,2026-04-27 19:46:33.932382-07,agregame un GALLETAS KENNY,📋 *Resumen de tu pedido:* • 3x GALLETAS KENNY — $225 • 1x Alicia santiesteban — $50 💰 *Total: $275* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,04d98db0-b896-453c-887c-08ec534d03f3,2b7ee88f-a44d-4dd9-827b-f869fb042a25,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443776450067,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:46:17.683386-07,2026-04-27 19:46:25.624-07,8,4,4,0,0,0,2026-04-27 19:46:17.713495-07,2026-04-27 19:46:25.706433-07,quiero un Vaso leche,Necesito un poco más de detalle para encontrar la variante correcta.,,"",keep_eval_archive
synthetic_eval,cd90664b-2760-4eca-9faf-16d3a4e290c8,4e679c39-934a-4005-a2ed-674f92525876,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443700330066,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:46:10.068646-07,2026-04-27 19:46:16.639-07,8,4,4,0,0,0,2026-04-27 19:46:10.092395-07,2026-04-27 19:46:16.692646-07,dame un Matcha Rosa,"Va, dejamos eso. ¿Qué te gustaría pedir ahora?",,"",keep_eval_archive
synthetic_eval,685501df-3a07-4a6b-9e35-1afd7b265723,07c465a5-7a85-4675-92b1-3a1c52bd7423,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443618820065,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:46:01.940309-07,2026-04-27 19:46:09.803-07,8,4,4,0,0,0,2026-04-27 19:46:01.981801-07,2026-04-27 19:46:09.87866-07,me das un Matcha Agua,"Va, dejamos eso. ¿Qué te gustaría pedir ahora?",,"",keep_eval_archive
synthetic_eval,5a0a9f05-8ce4-4be2-9a1d-e9e79321a75c,22eaadea-9bd5-4ae5-ad15-ae219f0d927e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443528750064,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:52.911404-07,2026-04-27 19:46:01.608-07,8,4,4,0,0,0,2026-04-27 19:45:52.932636-07,2026-04-27 19:46:01.669592-07,ponme un Matcha Lavanda,Creo que todavía me falta el producto exacto. ¿Cuál quieres que agregue?,,"",keep_eval_archive
synthetic_eval,4514932f-a2ea-476b-9f74-68e19769fb80,e3ac8bf9-611a-4f57-bcc3-562e0a3332bd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443438070063,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:43.851157-07,2026-04-27 19:45:51.947-07,8,4,4,0,0,0,2026-04-27 19:45:43.878932-07,2026-04-27 19:45:52.009409-07,agregame un Matcha Agua,Creo que todavía me falta el producto exacto. ¿Cuál quieres que agregue?,,"",keep_eval_archive
synthetic_eval,c051e267-2f18-444f-97b6-fcb702a05ecd,280ae6cd-260b-4b0f-aef1-ead6e1946716,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443362950062,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:36.334069-07,2026-04-27 19:45:43.579-07,8,4,4,0,0,0,2026-04-27 19:45:36.357923-07,2026-04-27 19:45:43.64443-07,quiero un Matcha Lavanda,Creo que todavía me falta el producto exacto. ¿Cuál quieres que agregue?,,"",keep_eval_archive
synthetic_eval,aa4fd4f3-0925-47b1-9a84-5a9a57fcf04c,5826a434-0dd8-443b-9bb7-3a38156cb63b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443289330061,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:28.981805-07,2026-04-27 19:45:36.042-07,8,4,4,0,0,0,2026-04-27 19:45:29.008079-07,2026-04-27 19:45:36.129595-07,dame un Matcha Latte,Creo que todavía me falta el producto exacto. ¿Cuál quieres que agregue?,,"",keep_eval_archive
synthetic_eval,e51b0cb7-4482-446c-bf69-e74ac54da8ac,e71b03db-9e3a-4609-a211-c4d8a5fcf143,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443264140060,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:26.453186-07,2026-04-27 19:45:28.126-07,2,1,1,0,0,0,2026-04-27 19:45:26.47948-07,2026-04-27 19:45:28.200364-07,me das un Horchata Kafe con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,47bd066e-f1e5-4f56-9d69-65a8cefae25e,2e87c8b0-8a2a-4d9d-a22e-eeab7ef9eb7d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443245400059,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:24.573322-07,2026-04-27 19:45:26.194-07,2,1,1,0,0,0,2026-04-27 19:45:24.599192-07,2026-04-27 19:45:26.254028-07,ponme un Caramelo vainilla en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,eadd3c1f-8940-420c-8466-862399099bac,c8fdca43-d76a-40a9-ac1f-8a68f885e685,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443224730058,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:22.529755-07,2026-04-27 19:45:24.319-07,2,1,1,0,0,0,2026-04-27 19:45:22.562414-07,2026-04-27 19:45:24.380278-07,agregame un Matcha Rosa caliente,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,e19c0fcc-bda6-4937-ac62-fe577dd1fe68,e724a0f1-8572-4519-a402-6569c4adc709,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443196290057,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:19.665809-07,2026-04-27 19:45:21.419-07,2,1,1,0,0,0,2026-04-27 19:45:19.687252-07,2026-04-27 19:45:21.569719-07,quiero un Lavanda Latte chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,9a1fefcd-3b33-42d2-8990-2cceb274d374,ab92e8c7-28f9-4f10-8777-da314eebf1c1,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443177880056,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:17.823772-07,2026-04-27 19:45:19.404-07,2,1,1,0,0,0,2026-04-27 19:45:17.846315-07,2026-04-27 19:45:19.464697-07,dame un Latte Regular grande,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,406ad57e-d3ae-44a6-a8a4-32807f90926d,09ff6b83-7aa7-494a-a537-f06067adba37,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443146880055,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:14.729541-07,2026-04-27 19:45:17.577-07,2,1,1,0,0,0,2026-04-27 19:45:14.750605-07,2026-04-27 19:45:17.638703-07,me das un Sugar Free Latte con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,fce7230d-adad-43ad-9cf9-30a69f738cc6,e69167d6-90e2-4868-abc2-63c25a144905,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443119570054,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,awaiting_confirmation,2026-04-27 19:45:11.994645-07,2026-04-27 19:45:13.901-07,2,1,1,0,0,0,2026-04-27 19:45:12.019061-07,2026-04-27 19:45:13.966134-07,ponme un Espresso en las rocas,📋 *Resumen de tu pedido:* • 1x Espresso — $42 💰 *Total: $42* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,09e1a183-d150-4a2d-9203-b8a103423812,de2ee75c-b6fc-4c28-8031-a504034ed2a4,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443098590053,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,awaiting_confirmation,2026-04-27 19:45:09.894631-07,2026-04-27 19:45:11.689-07,2,1,1,0,0,0,2026-04-27 19:45:09.915401-07,2026-04-27 19:45:11.772558-07,agregame un KALU GALLETAS caliente,📋 *Resumen de tu pedido:* • 1x KALU GALLETAS — $200 💰 *Total: $200* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,0d302941-d650-457e-b7b8-fd608ef95592,2131a32a-c077-483b-bcb0-4e3b9b06ad2e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443078740052,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,awaiting_confirmation,2026-04-27 19:45:07.915266-07,2026-04-27 19:45:09.613-07,2,1,1,0,0,0,2026-04-27 19:45:07.937869-07,2026-04-27 19:45:09.705727-07,quiero un Brownie KALU chico,📋 *Resumen de tu pedido:* • 1x Brownie KALU — $50 💰 *Total: $50* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,ded1ff06-91dc-4bef-b099-ac864484fa62,67cb5469-108e-4f58-8d6b-d7a8f90a4f7f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443052380051,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:05.271715-07,2026-04-27 19:45:07.048-07,2,1,1,0,0,0,2026-04-27 19:45:05.292556-07,2026-04-27 19:45:07.13714-07,dame un Moka grande,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,c1dd9fab-f529-4fd8-a0cd-8d3c90dc9e70,e6ae649f-892c-44d0-abb9-7063ea954e21,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443031140050,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:03.146671-07,2026-04-27 19:45:05.001-07,2,1,1,0,0,0,2026-04-27 19:45:03.171644-07,2026-04-27 19:45:05.093675-07,me das un Moka Blanco con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,2dde52df-ab08-4e62-9b43-450e8b0a3e2c,a2fcf981-317f-4f40-a1e5-4649f30a08b0,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555443010870049,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:45:01.128509-07,2026-04-27 19:45:02.9-07,2,1,1,0,0,0,2026-04-27 19:45:01.151953-07,2026-04-27 19:45:02.965454-07,ponme un Salted Caramel en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,8e14a694-bfff-4e87-8d8e-c471c7cddb3f,2ea4ac35-1e3b-46bb-bffd-a610c6215130,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442984580048,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,awaiting_confirmation,2026-04-27 19:44:58.488102-07,2026-04-27 19:45:00.165-07,2,1,1,0,0,0,2026-04-27 19:44:58.508048-07,2026-04-27 19:45:00.224538-07,agregame un Agua mineral caliente,📋 *Resumen de tu pedido:* • 1x Agua mineral — $25 💰 *Total: $25* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,6d2cc7c0-9cb0-4c2d-82a8-5103cca81aed,e63b737d-f391-4d60-a87b-bc8ee73ac5a8,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442964850047,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:56.517929-07,2026-04-27 19:44:58.25-07,2,1,1,0,0,0,2026-04-27 19:44:56.541033-07,2026-04-27 19:44:58.309436-07,quiero un Matcha Rosa chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,c9831d04-f929-4648-bfc2-7112d2a32ab8,87ef5ce1-cf7f-45b4-824f-2dcbe7d56839,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442946910046,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:54.724784-07,2026-04-27 19:44:56.287-07,2,1,1,0,0,0,2026-04-27 19:44:54.745301-07,2026-04-27 19:44:56.342285-07,dame un Matcha Agua grande,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,8341d56f-8e43-4e27-81bb-0985184e2eb1,d282b7ac-16bc-492b-af05-46ede0ba5c37,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442921490045,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:52.183236-07,2026-04-27 19:44:53.996-07,2,1,1,0,0,0,2026-04-27 19:44:52.204178-07,2026-04-27 19:44:54.050318-07,me das un Mascabado Latte con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,563460c6-ec7f-43b4-bd00-cb7c0421db54,b2d155c4-e955-4860-b4ba-5f33ca9d7b2e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442902460044,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:50.2803-07,2026-04-27 19:44:51.906-07,2,1,1,0,0,0,2026-04-27 19:44:50.301568-07,2026-04-27 19:44:51.97034-07,ponme un Pumpkin Spice Latte en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,13ba2ff1-a439-4de2-9389-ca1bc14d5223,f8570397-2df6-44c2-8629-cde71f695165,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442879110043,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:47.942343-07,2026-04-27 19:44:49.978-07,2,1,1,0,0,0,2026-04-27 19:44:47.964186-07,2026-04-27 19:44:50.043064-07,agregame un Vainilla Latte caliente,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,516c76a8-f464-442f-8908-d60ec5759acf,88e71d03-ced8-4347-aae6-15ac9812ec83,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442856160042,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:45.648891-07,2026-04-27 19:44:47.074-07,2,1,1,0,0,0,2026-04-27 19:44:45.668155-07,2026-04-27 19:44:47.124849-07,quiero un Salted Caramel chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,54c98571-da5d-4f8a-8686-127177c879df,9dbf126d-c6b2-41a0-a73f-7745abd09397,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442833590041,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:43.3925-07,2026-04-27 19:44:45.433-07,2,1,1,0,0,0,2026-04-27 19:44:43.412613-07,2026-04-27 19:44:45.48388-07,dame un Matcha Rosa grande,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,e7e6dfb1-bf2f-4f67-b2c2-d959fd450a3a,53ef8c8c-144a-4b8d-9408-336d2357bcb7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442774430040,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:37.502401-07,2026-04-27 19:44:43.171-07,2,1,1,0,0,0,2026-04-27 19:44:37.521752-07,2026-04-27 19:44:43.223724-07,me das un Matcha Agua con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,e54d273d-31a1-49db-a45a-23f09c3562b8,76383063-f9f6-47ae-bb0f-0150f599e2a0,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442750940039,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:35.126558-07,2026-04-27 19:44:36.689-07,2,1,1,0,0,0,2026-04-27 19:44:35.148802-07,2026-04-27 19:44:36.773983-07,ponme un Matcha Latte en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,fa6ab0f3-7f34-4172-a852-5978d7803e5b,fce6c2b0-5e2f-4d96-bb67-006ce2ee113c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442731980038,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:33.230799-07,2026-04-27 19:44:34.865-07,2,1,1,0,0,0,2026-04-27 19:44:33.251723-07,2026-04-27 19:44:34.933157-07,agregame un Matcha Salted Caramel caliente,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,a502d081-7bb8-42af-9e81-17a54a5c24f6,d573d25e-05d3-4938-9678-60a19d41ce6a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442711490037,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:31.188174-07,2026-04-27 19:44:32.989-07,2,1,1,0,0,0,2026-04-27 19:44:31.212595-07,2026-04-27 19:44:33.053164-07,quiero un Matcha Vainilla chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,e4ca8861-20fe-4935-a36c-e55ebdb0dc41,2c1d3f3a-17dd-48ea-b75d-6399df281c52,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442684760036,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:28.511452-07,2026-04-27 19:44:30.434-07,2,1,1,0,0,0,2026-04-27 19:44:28.530691-07,2026-04-27 19:44:30.487065-07,dame un Moka Blanco grande,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,38beda7b-a38d-4445-a1fe-909175d6ced8,77cdea1d-faf6-48bc-b751-784b09a9f608,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442665950035,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:26.626108-07,2026-04-27 19:44:28.28-07,2,1,1,0,0,0,2026-04-27 19:44:26.645262-07,2026-04-27 19:44:28.337257-07,me das un Matcha Vainilla con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,b26a919f-1b3f-4be6-a010-2c48b3b11b87,e5e62c15-8a38-4e2e-8d45-e06d1cd25ef5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442647800034,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:24.817581-07,2026-04-27 19:44:26.409-07,2,1,1,0,0,0,2026-04-27 19:44:24.839507-07,2026-04-27 19:44:26.463932-07,ponme un Vainilla Latte en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,391eb1f5-5862-4eaa-b7b0-6f8392b56992,9a1b1af3-1b2a-4b3a-9fc4-1bb76de4833f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442619320033,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,awaiting_confirmation,2026-04-27 19:44:21.969288-07,2026-04-27 19:44:23.958-07,2,1,1,0,0,0,2026-04-27 19:44:22.016337-07,2026-04-27 19:44:24.02111-07,agregame un Brownie KALU caliente,📋 *Resumen de tu pedido:* • 1x Brownie KALU — $50 💰 *Total: $50* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,180a591e-d42d-4841-8d88-d5892ff7938a,3412ea40-8414-4e7f-90d7-80e7f9565ef8,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442599420032,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,clarification_needed,2026-04-27 19:44:19.983228-07,2026-04-27 19:44:21.684-07,2,1,1,0,0,0,2026-04-27 19:44:20.008225-07,2026-04-27 19:44:21.755404-07,quiero un SHAKEN ESPRESSO chico,"¿Qué leche prefieres: Deslactosada, Almendra, Coco, Avena o Soya?",,"",keep_eval_archive
synthetic_eval,74736534-0b8b-4752-9977-be204bceacfd,5407d27c-b872-420f-bf99-6ec3059d1534,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442578520031,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,awaiting_confirmation,2026-04-27 19:44:17.914487-07,2026-04-27 19:44:19.674-07,2,1,1,0,0,0,2026-04-27 19:44:17.939761-07,2026-04-27 19:44:19.779329-07,dame un Espresso grande,📋 *Resumen de tu pedido:* • 1x Espresso — $42 💰 *Total: $42* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,b1687a2d-4a7a-4ad7-a646-04e5775b2091,17f219cd-66ac-44a3-bdb3-e6464abb85ee,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442535180030,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,browsing,2026-04-27 19:44:13.55499-07,2026-04-27 19:44:16.713-07,2,1,1,0,0,0,2026-04-27 19:44:13.578592-07,2026-04-27 19:44:16.778738-07,venden Caramelo Kafe?,"¡Sí! Tenemos **Caramelo Kafe** disponible 😊 Es un café que va desde $75 hasta $101, dependiendo del tamaño o presentación que elijas. ¿Quieres hacer un pedido o te gustaría saber m",,"",keep_eval_archive
synthetic_eval,57266a5e-6cc5-4508-9473-2afc5ca4e802,d317e072-c1b0-4cfa-91ef-6dc3c7874da2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442509980029,V2 Synthetic Eval v2-edge-synth-final-20260428024227,active,browsing,2026-04-27 19:44:11.037856-07,2026-04-27 19:44:13.293-07,2,1,1,0,0,0,2026-04-27 19:44:11.069044-07,2026-04-27 19:44:13.366137-07,me puedes decir si hay Salted Caramel?,¡Claro! Tenemos dos opciones con Salted Caramel: 1. **Salted Caramel** (Café) - $91 a $117 2. **Matcha Salted Caramel** (Matcha) - $107 a $139 ¿Cuál te llama más la atención? 😊,,"",keep_eval_archive
